drip,54
dripped,5
dripper,3
drippin,18
dripping,4
drive,53
driven,2
driver,6
driveway,7
drivin,9
driving,7
drizzy,7
drool,2
drop,65
dropout,2
dropped,19
droppin,14
dropping,2
drought,1
drove,6
drown,33
drownin,7
drowning,2
drrrat,1
drrt,1
drug,51
drum,11
drummer,1
drummin,1
drumroll,1
drunk,41
drunken,1
dry,15
du,4
dub,8
dubai,1
duck,8
ducked,2
duckin,7
ducking,1
duct,3
dude,15
due,4
duele,1
duff,1
duffel,1
duffle,1
duh,3
duke,1
dum,8
dumb,28
dumber,1
dumbo,4
dummy,1
dump,2
dumped,1
dundee,1
dungeon,2
dunk,2
dunkin,1
duo,1
duplex,2
duracell,1
durant,2
durch,1
dust,9
dustpan,1
dwayne,2
dwyane,1
dy,2
dyin,18
dying,18
dyke,1
dyno,1
dyslexic,1
dystopic,1
eager,1
eagle,1
eah,3
ear,6
eardrummers,1
earlier,1
earlobe,3
early,2
earn,1
earned,3
earnings,1
earring,1
earth,5
earthling,1
earthquake,2
ease,5
easier,5
easily,5
easin,1
east,9
easter,1
eastside,3
easy,41
eat,46
eater,2
eatin,12
eating,3
eats,2
ebbin,1
ebt,1
ecafracs,1
echinacea,1
echo,4
echoing,1
eclipse,1
ecstasy,3
ecstatic,1
eczema,1
ed,4
edamame,1
edge,12
edgewood,1
edible,1
educate,1
education,2
ee,2
eeh,3
eel,1
eenie,1
eeny,1
eep,1
eeriness,1
effect,1
effort,3
egchk,1
egg,2
eggshell,1
eghck,1
ego,2
egregious,1
egyptian,2
eh,21
ehret,1
eht,2
eight,11
eighteen,3
eighth,1
eighty,6
eilish,1
ein,1
either,18
ekam,1
el,13
elaborate,1
electric,3
electricity,1
elegant,1
elephant,2
elevate,1
elevator,1
eleven,4
eliantte,3
elijah,1
elisha,2
ella,6
ellen,1
elliot,1
else,69
eludin,1
elvis,3
em,209
embarassin,2
embarrasin,1
embarrassed,1
embed,7
embellish,1
ember,1
embrace,4
emergency,1
eminem,2
emitting,1
emm,1
emo,2
emoji,1
emojis,1
emotion,20
emotional,1
empathy,1
empezamo,1
empire,1
employ,1
employed,1
emptied,1
emptiness,3
empty,9
en,11
encanta,1
encima,1
end,87
ended,9
endin,1
ending,2
endless,2
endorsin,1
endpoint,1
endured,2
endz,1
enemy,19
energy,18
engine,6
english,3
engraved,1
enjoy,5
enjoyin,2
ennota,1
enough,68
enrolled,2
ensename,3
ensenando,1
enslave,1
ent,1
enter,1
enterprise,1
entertain,1
entertainment,1
entire,1
entitled,1
entramo,1
entrar,1
entre,1
entry,1
enviyon,1
envy,7
enzo,1
ephesian,1
epiphany,1
episode,3
equal,4
equally,1
equator,1
equipaje,3
equipo,1
er,2
era,2
erase,11
erasing,1
ere,1
eres,1
eric,1
ernest,1
erre,1
errores,2
errr,1
errybody,1
erupts,3
erykah,1
esa,1
escalade,1
escape,11
escena,1
escrow,1
escucha,1
ese,7
eskimo,2
eso,2
esoht,1
espagueti,1
especially,2
espera,1
espionaje,3
esskeetit,1
esta,8
estar,2
estas,5
estate,1
este,1
esteem,1
eternal,3
eternity,1
ethic,1
ethos,3
etiquette,1
etiuq,1
eureka,1
euro,1
europe,1
eurostep,1
ev,2
evaporate,1
eve,6
even,202
evenin,3
evening,11
event,1
eventually,1
ever,160
everclear,1
evergreen,1
everlasting,1
evermore,1
every,201
everybody,87
everyday,7
everyone,44
everythin,2
everything,130
everywhere,21
evian,1
evidence,2
evident,1
evig,1
evil,8
evisu,1
evolution,1
ew,2
eww,1
ex,29
exactly,3
exaggeration,3
exam,1
excellent,1
excellin,1
except,4
exception,1
excessive,1
exchange,3
exchanging,1
excite,3
excitebike,1
excited,2
exciting,3
exclusive,1
excruciating,1
excuse,3
executive,1
exercise,1
exhale,2
exhausted,3
exhausting,2
exist,1
existed,1
existence,1
exit,1
exotic,4
expansion,1
expect,2
expectation,2
expected,3
expectin,2
expense,1
expensive,10
explain,7
explanation,3
explore,2
exploring,1
explosion,1
explota,3
exploto,1
exposed,4
express,2
expresser,1
expression,2
extended,5
extendo,3
extendos,3
extension,2
extort,1
extra,12
extreme,2
ey,7
eye,161
eyebrow,1
eyed,2
eyein,1
eyelid,1
eyeliner,1
fa,3
fabo,2
fabric,1
fabricate,1
fabricated,1
facade,2
face,119
facelift,2
facetime,4
facetimed,1
facetunes,1
facial,3
facing,5
fact,41
factory,1
fade,16
faded,19
fader,2
fadin,2
fading,4
fag,1
faggot,1
fail,5
failing,1
failure,2
fair,9
fairyland,1
fairytale,2
faith,16
faithful,3
faithfully,1
faithfulness,1
faithless,1
fake,27
fakin,3
faking,4
fall,98
fallen,4
fallin,26
falling,37
false,12
falsetto,1
fam,12
fama,1
fame,17
famgoon,1
familia,2
familiar,5
family,24
famous,12
fan,27
fanagans,3
fanatical,1
fancy,5
fang,2
fanny,1
fantasia,1
fantasize,1
fantasized,1
fantasizing,1
fantastic,1
fantasy,7
far,43
farewell,1
farid,1
farm,1
farrow,1
farru,2
fashion,11
fashionably,1
fashioned,2
fashionista,1
fast,57
fastened,1
faster,4
fastest,4
fat,12
fatal,1
fatality,1
fate,14
father,12
fatigue,1
fatter,1
fatts,1
faucet,7
fault,13
favelas,1
favor,6
favorite,26
favourite,1
fazed,2
fbi,1
fbo,1
fear,22
fearless,1
feastin,1
feather,8
feature,6
fed,9
fedex,3
fee,3
feed,17
feedback,1
feedin,5
feel,277
feelin,85
feeling,117
fefe,1
feisty,1
fela,1
felicidad,1
feline,1
feliz,1
fell,26
fella,6
felon,1
felony,2
felt,43
femalin,1
fence,3
fencies,1
fendi,27
feng,2
fenty,3
ferg,1
ferrari,8
ferraris,2
festival,2
fetch,1
fetish,2
fetter,1
fetus,2
feud,1
fever,8
fi,9
ficcion,1
fickle,1
fiction,1
field,19
fiend,4
fiendin,3
fierce,1
fiesta,3
fievel,1
fif,1
fifa,1
fifteen,7
fifth,6
fifty,21
figer,1
fight,65
fighter,3
fightin,6
fighting,9
figure,14
figured,18
fiji,2
fil,1
file,1
fill,28
filled,10
filler,1
filling,2
film,2
filthy,2
final,3
finally,29
finance,1
financial,2
find,123
findin,3
finding,2
fine,46
finer,1
finesse,3
finessed,2
finessin,1
finger,29
fingerless,3
fingernail,1
fingertip,3
finish,19
finished,19
finishin,1
finna,10
fire,91
fireball,1
fired,4
fireplace,6
fireside,2
firework,2
firin,4
first,67
fish,9
fishin,1
fishscale,1
fishtail,3
fist,12
fistfight,1
fistful,1
fit,32
fitch,2
fitted,2
fittz,1
five,51
fix,12
fixin,1
fixing,2
flacko,1
flag,9
flagged,2
flaggin,2
flair,4
flame,28
flamin,1
flan,1
flappin,3
flare,2
flash,6
flashback,2
flashin,3
flashing,4
flat,3
flattered,1
flaunt,2
flavor,1
flaw,7
flawless,4
flea,2
flectin,1
fled,2
flee,1
fleece,1
fleein,1
fleek,1
fleet,1
fleetwood,1
flesh,4
fleurs,1
flew,11
flex,15
flexed,1
flexin,10
flexing,6
flick,2
flicked,1
flicker,2
flickering,1
flier,1
flight,22
flinch,2
fling,3
flip,13
flipped,2
flippin,7
flipping,1
flipz,1
flirt,2
float,11
floating,4
flock,4
flockin,5
flood,10
flooded,5
floodin,1
floor,52
floorboard,3
flop,5
florida,2
floss,4
flossy,2
flourishing,1
flow,31
flower,9
flowin,3
flowing,1
flown,1
flu,1
fluctuates,2
flung,1
flurry,1
flush,2
flushed,1
flute,1
fly,56
flyer,1
flyest,4
flyin,16
flying,12
fn,2
fo,2
foamin,3
fob,1
focus,15
focused,12
focusing,1
fogged,1
foggy,3
fold,13
foldin,3
folk,9
follie,1
follow,33
followed,2
follower,2
followin,4
following,2
folly,3
fonda,2
fonder,1
food,10
fool,24
fooled,1
foolin,3
foolish,2
foot,54
football,3
footprint,2
footstep,1
footwork,1
forbes,3
forbid,2
force,6
forced,1
ford,9
fore,23
forecast,1
forehead,1
foreign,27
foreigns,2
foreplay,2
forest,5
forever,50
forfeit,1
forgave,2
forget,44
forgettable,1
forgis,1
forgive,7
forgiven,3
forgiveness,4
forgivin,6
forgiving,1
forgot,13
forgotten,1
forked,2
forlorn,1
form,4
forma,1
formal,1
format,1
formation,1
formula,1
forsaken,1
fort,2
forth,11
fortnite,2
fortress,1
fortune,3
forty,7
forward,9
fought,3
foul,7
found,55
foundation,1
fountain,1
four,51
fourteen,4
fourth,6
fox,3
foxy,2
foyer,1
fragrance,1
fraid,3
frame,3
fran,1
france,3
franklin,1
fraud,5
freak,22
freakin,2
freaking,1
freaknik,1
freaky,14
freckle,1
fred,2
free,52
freeband,1
freed,1
freedom,4
freelance,3
freely,2
freestyle,1
freeway,4
freeze,7
freezer,1
freezin,4
freezing,2
french,2
frenzy,1
frequent,1
frequently,1
fresh,19
freshduzit,1
fresher,1
friction,1
friday,6
fridge,2
fried,1
friend,149
friendly,4
friendship,2
frieza,1
frigerator,1
frightened,1
frightening,1
frightful,2
frisky,1
frolic,1
front,50
fronted,2
frontin,3
fropessor,1
frost,2
frosty,2
frown,1
froze,7
frozen,8
fruit,2
frustrated,2
fruta,1
fry,5
frying,2
fu,2
fuck,242
fuckboy,1
fucked,41
fucker,3
fuckery,1
fuckin,99
fucking,40
fue,1
fuego,4
fuel,4
fuera,4
fugazi,1
fulfill,1
full,38
fullest,1
fully,1
fuma,1
fumamos,1
fume,3
fumemos,1
fun,38
function,3
fund,1
funeral,3
fungus,1
funk,1
funny,18
fur,5
furniture,1
fuse,2
future,8
fuzzy,1
fx,1
gabbana,2
gaddafi,1
gag,1
gaga,1
gaily,1
gain,6
gal,1
gallery,1
galore,1
galway,1
game,81
gaming,1
gana,1
gandhi,1
gang,68
gangbang,2
gangbangers,1
gangland,2
gangsta,1
gangster,5
ganja,2
ganz,1
gap,1
garage,8
garb,1
garbage,1
garcon,1
garden,10
gargle,3
garment,1
gas,23
gasoline,1
gassed,1
gassin,1
gastar,1
gat,2
gate,11
gatekeeper,1
gather,5
gathered,1
gathering,1
gator,2
gauge,1
gave,75
gay,7
gear,4
gee,2
geek,2
geeked,2
geekin,1
geeking,1
geico,4
geil,1
gelato,2
gemini,5
genau,1
generation,2
genie,6
genius,4
genocide,3
gente,2
gentleman,8
gently,1
genuine,1
georgia,1
gerald,2
germany,1
gerry,1
get,467
getaway,2
gether,1
getter,1
gettin,81
getting,67
ghetto,3
ghini,3
ghost,23
ghostin,1
ghostwriter,1
gi,2
giant,5
giddy,2
giddyap,1
gift,7
gifted,5
gig,2
gill,1
gimme,11
gimmick,2
gin,1
gina,2
gingerbread,1
ginnies,1
ginobili,2
ginza,1
giraffe,1
girdle,2
girl,192
girlfriend,7
girly,2
giselle,1
gisting,2
giuseppe,2
give,201
given,4
givenchy,4
givin,9
giving,32
glaad,2
glacier,6
glad,14
gladly,1
gladys,2
glam,1
glass,26
glasto,1
glazed,1
gle,1
gleamin,2
glee,3
glenwood,1
glide,6
glidin,1
gliding,1
glimpse,1
glist,1
glisten,2
glistening,4
glitter,2
glitz,1
glizzy,6
global,5
globe,7
glock,14
glocks,11
glokk,2
gloosy,1
glory,9
gloss,4
glove,8
glover,1
gloverin,1
glow,17
glowed,2
glowing,2
glue,1
glued,1
glute,1
gnarly,1
gnihtemos,1
go,455
goal,11
goat,4
goblin,2
god,120
goddamn,19
goddamnit,1
goddess,3
godly,2
goggles,1
gogh,1
goin,81
going,85
goku,2
gold,40
golden,10
goldeneye,1
goliath,1
golly,1
gon,201
gone,89
goner,1
gonna,150
gonwunna,1
good,176
goodbye,24
goodbyeing,1
goodbying,1
goodfella,1
goodie,3
goodness,2
goodnight,6
goody,1
google,2
goon,2
goose,3
goosebump,3
goosey,2
gordon,1
gorgeous,4
gorilla,2
gosh,3
gospel,3
gossip,6
got,491
gots,2
gotta,178
govern,1
government,2
gown,6
goyard,2
gps,1
grab,28
grabbed,1
grabbin,3
grabbing,1
grace,12
gracefully,1
grade,1
graduate,3
graduated,2
graduation,2
grain,4
gram,15
grammy,9
grammys,1
grand,8
grandma,6
grandmama,9
granny,3
grant,1
granted,4
graow,2
grape,3
grapevine,1
gras,2
grass,6
grassless,1
grateful,6
gratulation,1
grave,11
gravedigger,1
gravestone,2
graveyard,2
gravity,1
gravy,3
gray,2
grease,1
greasy,1
great,17
greater,5
greatest,17
greatness,1
greedy,5
greek,1
green,35
greener,1
greenery,1
greet,1
greeting,2
grenade,1
gresham,1
grew,20
grey,5
grid,1
grieve,2
grigio,2
grill,10
grim,2
grime,1
grimy,1
grin,1
grind,9
grindin,6
gringa,2
grinnin,6
grinning,1
grip,10
grippin,3
gripping,1
grizz,1
groan,1
grocery,1
groove,2
grossed,1
grossin,1
grouch,1
groucho,1
ground,22
group,3
groupie,5
grow,24
growin,6
grown,16
grows,5
growth,1
grr,4
grra,2
grrah,1
grrat,1
grrr,4
grrra,1
grrrah,1
grrt,1
grub,1
grudge,2
guala,3
guantanamera,1
guap,9
guarantee,5
guaranteed,2
guard,7
guardian,1
gucci,37
guerrear,2
guess,57
guessed,2
guessin,1
guest,1
guette,1
guidance,3
guide,3
guided,1
guiding,1
guitar,8
gum,1
gumbo,1
gun,39
gunfight,1
gunfire,1
gunna,6
gunnas,1
gunnin,3
gunshot,1
gusta,3
gut,5
gutter,5
guwop,2
guy,40
gwyneth,1
gyal,3
gym,6
gyp,1
ha,36
haa,1
haaan,1
haan,1
habana,1
habit,9
habitacion,1
habitat,1
hablan,1
hablas,1
hacemo,1
hacer,3
hacia,1
hackin,2
hackney,1
haffi,1
hagamo,1
hago,3
hah,18
haha,20
hahaha,8
hahahaha,4
hahahahaha,3
hahahahahaha,3
hail,5
haile,1
hailin,1
haina,2
hair,48
haircut,1
haired,2
hal,1
half,28
halfpipe,1
halfway,6
hali,1
hall,11
hallelujah,6
hallmark,1
hallow,1
halloween,1
hallway,2
halo,5
ham,1
hammer,2
hamp,1
hand,147
handcuff,2
handful,3
handgun,1
handkerchief,3
handle,18
handmade,1
handshake,2
handsigns,1
handsome,2
handstand,3
hang,24
hangin,6
hanging,8
hangman,2
hank,2
hanna,3
hap,2
happen,13
happened,15
happenin,4
happening,2
happens,8
happier,2
happiest,2
happiness,9
happy,40
harass,1
harassin,2
harbor,1
hard,135
hardcore,1
harden,4
harder,15
hardest,7
hardly,8
haren,1
hark,2
harlem,1
harley,3
harleys,1
harm,2
harmless,1
harriet,1
harrison,3
harry,2
harvest,1
harvey,2
hashtag,1
hasta,8
haste,1
hat,13
hatchet,2
hate,104
hater,14
hath,1
hatin,15
hating,8
hatred,5
hauled,1
hauling,1
haunt,3
haunted,2
haute,1
havana,1
havin,24
havoc,1
hawaii,2
hawk,5
hay,2
hayawan,1
haymon,1
haze,4
hazy,1
hbic,2
hd,5
head,132
headache,2
headband,3
headed,7
headin,3
heading,1
headlight,3
headline,1
headphone,1
headrest,2
headshake,1
headshot,3
heal,10
healed,1
healin,2
healing,6
heals,4
health,11
healthy,1
hear,94
heard,58
hearin,5
hearing,5
hears,1
hearse,9
heart,191
heartache,2
heartbeat,7
heartbreak,6
heartbreaker,3
hearted,1
heartembed,1
heartless,6
heat,19
heated,1
heath,1
heathen,2
heather,1
heatin,1
heating,1
heaven,33
heavenly,2
heavily,2
heavy,12
heck,1
hectic,1
hee,1
heehee,1
heel,4
heh,3
hehe,1
height,4
heimlich,1
heir,1
held,14
helen,1
helicopter,5
hell,64
hella,7
hellcat,2
hello,14
helmet,1
help,57
helped,3
helping,2
helpless,7
hemd,1
hemi,2
hemingway,1
hennessy,9
henny,7
henson,1
hercules,3
hero,4
heroin,2
hesitant,2
hesitate,2
hesitation,2
hey,133
heys,2
hgih,1
hguoht,1
hh,1
hi,18
hibachi,1
hibernate,1
hickey,1
hickies,1
hid,2
hidden,3
hide,49
hidin,3
hiding,6
high,111
higher,14
highest,3
highgate,1
highlight,1
highly,3
highway,4
hike,2
hilfiger,2
hill,14
hilton,2
himalayan,1
hip,17
hipnotismo,1
hippie,1
hippity,1
hira,1
history,13
hit,189
hitch,2
hitmaka,1
hitta,2
hittas,1
hitter,5
hittin,14
hitting,3
hive,1
hm,2
hmm,32
hmmm,1
hmmmm,1
ho,64
hockey,2
hocus,1
hoe,63
hoedown,2
hol,6
hola,1
hold,146
holdin,11
holding,25
hole,10
holiday,12
holla,2
hollanda,1
hollered,1
hollerin,1
hollow,6
hollowed,1
holly,6
hollywood,4
holy,7
homage,1
home,131
homeboy,2
homecoming,1
homeless,2
homered,3
homeschool,2
homestretch,1
hometown,3
homeward,1
homicide,4
homie,16
homies,8
honcho,2
honda,1
honest,12
honestly,13
honesty,2
honey,20
honeycomb,1
honeysuckle,1
hong,1
honor,2
honored,1
honour,2
hoo,18
hood,32
hoodie,4
hoodied,2
hook,2
hookah,2
hooked,2
hooker,2
hookup,1
hooooooooo,1
hoop,2
hooping,1
hoopty,1
hoover,1
hop,36
hope,70
hoped,3
hopefully,4
hopeless,5
hopin,9
hoping,21
hopped,15
hoppin,8
hopping,2
hor,4
hora,2
horchata,1
horn,2
horny,8
horoscope,1
horse,16
hosting,2
hot,64
hotbox,1
hotel,11
hothead,1
hotlanta,1
hotter,6
hottest,3
hotty,1
houdini,1
hour,23
hourglass,1
house,55
household,2
housewife,5
housing,1
houston,3
hova,3
hovers,1
however,4
howl,3
howled,1
hoy,2
hpv,1
hublot,3
huddle,1
huddlin,1
hue,1
huelas,2
huele,2
huffin,1
hug,9
huge,1
huh,102
hula,2
hum,1
human,10
humano,2
humble,7
humility,2
humina,1
hummer,3
humming,1
hun,3
huncho,2
hundred,68
hung,7
hunger,1
hungry,5
hunnid,14
hunnids,3
hunter,2
hurl,1
hurrah,1
hurry,14
hurt,58
hurtin,5
hurting,8
husband,3
hush,2
hussle,1
hustled,1
hustler,1
hustlin,2
huuh,1
hyatts,1
hydrant,1
hyena,1
hype,1
hypebeast,1
hyper,1
hyperactivity,1
hyphy,1
hypnotherapy,1
hypocrite,1
iba,1
ibiza,2
ice,63
iceberg,4
iced,7
ich,1
icky,1
icon,1
icy,10
id,4
ide,1
idea,10
idle,1
idol,2
idris,1
ie,1
iffy,1
ig,5
igh,1
ight,2
igloo,5
ignant,1
ignite,1
ignorance,2
ignorant,2
ignore,6
ignored,1
ignorin,3
igor,3
igualar,1
ike,5
ikebe,1
ill,1
illest,5
illuminati,2
image,6
imaginary,1
imagination,3
imagine,8
imago,1
imitate,3
immortal,1
impact,1
impatient,4
imperfect,1
imperfection,2
imperial,1
implication,1
implied,2
important,5
importantly,1
importar,1
impossible,6
impress,4
impressed,1
impression,1
impressive,2
improbable,1
impulsive,1
impurity,1
inability,1
inadequate,3
inappropriate,1
inbox,7
incentive,1
inch,15
incidental,1
inclusive,1
incorrect,1
incredible,4
indecision,2
indecisive,1
indeed,2
independent,2
india,3
indian,1
indifference,1
indigo,2
individual,1
indoctrinate,1
industry,6
ine,4
inebriated,1
inevitable,1
inferior,2
infirm,1
influence,1
info,1
informant,1
information,2
ing,1
inhale,2
inhibited,1
initial,1
injured,1
injury,1
ink,2
inked,2
inn,2
inna,7
inner,1
innocence,2
innocent,3
innovation,4
insane,15
insanity,1
insatiable,1
insecure,9
insecurity,1
inside,89
insight,2
insomnia,3
inspiration,1
instability,1
instagram,9
instagrammin,1
instalove,2
instead,20
instruction,1
instrumental,3
intact,1
integrity,1
intelligence,2
intelligent,3
intellin,1
intensified,2
intensive,1
intent,2
intention,3
intercom,1
interest,3
interior,3
interjected,1
interlude,1
internet,22
interrogation,1
interstate,2
intertwined,1
intervene,1
intervention,2
interview,3
intestine,2
intimate,1
intoxicated,1
intricate,1
intrigue,2
introduce,1
introduction,1
invented,6
inventive,1
invest,3
investigating,1
investing,1
investment,1
invincible,3
invisible,3
invita,1
invitation,1
invite,6
invited,3
involved,6
inz,1
ipad,2
ipswich,1
irani,1
iris,2
irish,1
iron,3
ironic,2
irony,1
irrelevant,3
irs,1
irwin,1
ish,1
isi,1
island,6
issa,2
issue,16
italia,1
italy,2
itch,1
itchin,1
itching,1
ivy,2
ix,5
ize,1
ja,1
jab,2
jack,7
jackboys,1
jacket,6
jackie,5
jackin,4
jacking,1
jackson,6
jacob,1
jacques,1
jacuzzi,2
jaded,1
jagger,1
jail,15
jaja,3
jakes,4
jam,4
jamba,1
james,5
jammies,1
jane,6
janet,3
janice,2
janis,1
january,3
japan,8
jardin,1
jarrin,1
jas,1
jasmine,1
jason,4
jaw,1
jax,1
jay,7
jazz,4
jazzy,1
jb,2
jd,3
je,1
jealous,15
jealousy,4
jean,31
jects,1
jedi,1
jeep,4
jeez,1
jeff,2
jeffery,1
jeffrey,1
jell,2
jello,1
jelly,1
jen,2
jenner,1
jenny,2
jeremy,1
jerk,1
jermaine,2
jerry,2
jersey,2
jess,1
jessica,1
jesus,13
jet,35
jetski,3
jetson,4
jetta,1
jewel,3
jeweler,7
jewellery,1
jewelry,8
jewish,2
jezebel,1
jiddy,1
jiffy,1
jig,3
jigga,4
jiggas,3
jigglin,1
jiggy,2
jigsaw,1
jim,1
jimmy,1
jingle,6
jinglin,1
jingling,1
jit,4
jive,1
joana,1
job,18
jobco,1
jock,1
jockin,1
joda,1
jodeci,1
jodye,1
joe,1
joefromyo,1
jog,1
jogging,1
john,9
johnny,3
johnson,2
join,4
joined,2
joint,2
jointed,2
joke,18
joker,1
joking,7
jolly,5
jon,2
jonas,3
jones,3
joplin,1
jopping,1
jordan,4
joseph,1
josh,1
jot,1
journey,2
joy,6
joyful,1
joyner,2
joyous,1
jr,1
jt,1
juana,1
juanita,2
jubilation,1
juda,1
judge,17
judgin,1
judging,1
jug,1
jugg,2
juggernaut,1
juggin,3
jugular,1
juh,1
juice,13
juicy,2
jukebox,1
julio,1
july,2
jump,33
jumped,7
jumpin,17
jumping,3
june,8
jungle,9
junior,1
junk,2
junky,3
jupiter,2
jury,1
justify,1
justin,1
juugs,1
juwanna,2
ka,4
kaerb,1
kah,1
kanes,1
kang,1
kangaroo,1
kanye,5
karat,1
kardashi,1
karma,5
karo,1
kart,2
katanas,1
kate,3
katie,1
kawasaki,5
kazana,3
kazanika,3
kb,1
kd,1
ke,1
keanu,2
keef,2
keep,274
keepin,24
keeping,14
keepsake,1
keisha,1
keith,5
keke,1
kel,1
keller,1
kelly,5
kembed,3
ken,1
kenisha,2
kennel,2
kenny,2
kept,16
kerosene,2
ketamine,1
ketchup,1
kevin,3
key,26
kfc,1
khaled,5
khallatni,1
khloe,1
kick,44
kickbox,1
kicked,5
kickin,8
kicking,2
kickstand,2
kid,59
kidd,2
kiddie,2
kiddin,5
kidding,2
kiddy,1
kidnap,1
kidney,2
kiki,1
kiku,1
kilimanjaro,1
kill,56
killed,17
killer,17
killin,13
killing,19
kilo,3
kilt,1
kim,2
kima,1
kind,30
kinda,33
kindness,3
kinfolk,1
king,33
kingdom,4
kingpin,1
kingston,2
kio,7
kirk,2
kiss,71
kissed,19
kissin,9
kissing,3
kit,4
kitana,1
kitchen,16
kite,2
kitty,1
kk,1
kn,1
knapsack,1
knee,27
knew,62
knife,14
knight,2
kno,1
knob,1
knock,22
knockdown,1
knocked,5
knockin,2
knocking,1
knot,8
knotted,1
know,622
knowin,6
knowing,6
knowledge,1
knowles,1
known,29
knuck,1
knuckle,4
koala,1
kobe,4
kodak,3
kohle,1
koko,1
kokomo,1
kong,2
kool,4
korean,1
krillin,1
kristoff,1
kross,1
krt,2
ksubis,1
ktrey,1
kubrick,2
kulture,1
kumbaya,1
kung,2
kurt,1
kush,3
kwa,2
ky,2
kylie,1
kyro,1
kyuh,1
la,68
lab,4
label,5
labeled,2
labios,1
lac,1
lace,4
laced,7
lacigam,1
lacing,1
lack,9
lackin,9
lacroix,5
ladder,2
lado,2
lady,25
laferrari,1
lager,1
lagos,2
laiceps,1
laid,4
lake,5
lakers,1
lalala,2
lalalala,2
lam,1
lamb,6
lambo,27
lamborghin,1
lamborghini,9
lamborghinis,3
lame,19
lamppost,1
land,31
landed,2
landing,2
landmines,1
lando,1
lane,17
lang,1
language,4
lanta,1
lantern,1
lap,6
lapel,1
lapkins,3
lapped,1
laptop,1
lar,2
large,2
larry,2
larsa,1
laser,4
lash,2
lasik,1
last,103
lasted,1
lasting,1
latch,1
late,53
lately,28
later,13
lateral,1
latest,7
latina,2
latino,4
latinoamericana,1
latitude,1
laugh,24
laughed,2
laughin,6
laughing,4
laughter,5
launch,2
laundromat,1
laundry,1
laurel,1
lauren,1
laurent,5
law,8
lawless,1
lawn,2
lawrence,3
lawsuit,1
lawyer,5
lay,32
laydown,1
layin,3
laying,7
lazy,7
le,37
lead,19
leader,2
leading,1
leaf,12
league,10
leak,2
leaker,1
leakin,3
leaking,1
lean,30
leap,2
lear,2
learjet,1
learn,20
learned,16
learnin,1
learning,2
lease,4
leaser,1
leash,1
least,20
leather,8
leave,180
leavin,18
leaving,10
lebron,6
lecture,1
led,5
ledge,1
lee,2
leechin,2
left,97
leg,16
legacy,3
legal,1
legend,3
legendary,1
leggo,3
legit,2
lejos,2
lemme,1
lemon,3
lemonade,6
lend,5
lendin,1
length,2
lennon,1
lens,3
leo,2
leon,3
leone,1
lesbian,1
lessen,1
lesson,16
let,367
lethal,3
letter,5
letterman,1
lettin,5
letting,8
levee,2
level,16
leveled,1
lever,1
levitate,1
li,4
liable,1
liam,1
liar,5
lib,2
liberated,1
license,1
lick,21
licked,2
lie,78
lied,11
lieutenant,1
life,209
lifeless,1
lifelike,1
lifeline,1
lifelong,1
lifestyle,9
lifetime,5
lift,17
liftin,2
liga,3
light,141
lighten,2
lighter,6
lightin,2
lighting,6
lightning,4
lightskin,1
lightspeed,1
lightyear,1
like,611
liked,3
likely,1
likkle,3
lil,117
limb,2
lime,5
limit,6
limited,1
limo,2
limousine,2
limp,3
linda,1
line,77
linea,2
lineback,2
lined,4
lineup,1
ling,1
linger,1
lingers,1
link,21
linked,1
linkin,1
lint,1
lion,6
lip,46
lippy,1
lipstick,7
liquid,1
liquor,8
lisa,2
lisp,1
list,23
listen,42
listened,2
listenin,4
listening,5
listens,1
listerine,1
lit,49
literally,2
lithanol,1
litter,2
little,127
litty,3
liu,1
live,69
lived,7
liver,3
livin,62
living,31
lizard,1
lizzie,1
llama,2
llamo,1
llc,1
llegamo,1
llegaron,3
llego,3
llena,3
llevar,1
llorando,1
lo,21
load,1
loaded,7
loadin,2
loafer,1
loan,3
loathe,3
loathing,1
lobby,7
lobster,3
loca,2
location,2
lock,25
lockdown,3
locked,19
locker,1
lockjaw,2
locksmith,3
loco,5
locs,2
loft,1
log,1
logged,1
logic,7
logo,3
loko,2
lollapalooza,1
lollipoppin,1
lolo,2
london,14
londres,1
lone,4
lonelier,1
loneliness,2
lonely,39
long,111
longer,6
longest,1
longing,3
longs,2
longside,1
longtime,1
lonzo,2
look,206
looked,15
lookin,81
looking,55
loop,3
looped,1
loopy,1
loose,16
loosely,1
loosen,1
loosey,2
loosin,1
loot,7
lord,31
lori,1
loro,1
los,5
lose,81
loser,2
losin,8
losing,24
loss,4
lost,75
lot,108
lotta,17
lottery,1
louboutin,2
loud,27
louder,3
loudest,1
louie,2
louis,22
lousy,1
love,449
loved,35
loveembed,1
loveless,1
lovely,6
lover,34
lovin,15
loving,26
low,73
lowkey,2
lowly,1
loyal,11
loyalty,1
lube,1
luchar,2
lucid,2
lucien,1
lucifer,2
luck,15
luckily,2
lucky,13
lucrative,1
lucy,2
luda,1
ludacris,1
lugar,1
luke,3
lukewarm,1
lull,3
lullaby,1
lump,4
lunatic,1
lunch,4
lung,9
lupita,1
lurkin,2
lurking,2
lurks,1
lust,2
luv,1
luxury,4
lv,1
ly,2
lyin,22
lying,9
lyric,7
lyrical,1
lyricism,3
lyricist,1
mac,10
macara,1
macarena,1
machine,5
machinery,1
mack,2
macklemore,1
mackler,1
mad,61
made,167
madiba,1
madly,1
madness,2
mafia,1
mag,2
